CurrentTotalRuntime,TestNo,TestRuntimeOriginal,KilledByTest,AnalyzedByTest,CoveredByTest,TotalKilled,TotalFailure,TotalException,TotalTimeout,LiveMutants,TotalAnalyzed
5700733,323,1,5,75,75,3724,12158,19825,4020,5093,92383
5703212,324,1,3,54,54,3727,12164,19829,4027,5090,92437
5705582,325,1,0,49,49,3727,12166,19833,4034,5090,92486
5708243,326,1,0,72,72,3727,12170,19838,4041,5090,92558
5711143,327,1,0,72,72,3727,12174,19843,4048,5090,92630
5713240,328,1,0,72,72,3727,12178,19848,4055,5090,92702
5715863,329,1,0,72,72,3727,12182,19853,4062,5090,92774
5718454,330,1,0,75,75,3727,12185,19864,4069,5090,92849
5721672,331,1,2,95,95,3729,12192,19881,4077,5088,92944
5723994,332,1,7,80,80,3736,12198,19890,4084,5081,93024
5726978,333,1,0,80,80,3736,12204,19898,4091,5081,93104
5730055,334,1,0,80,80,3736,12210,19906,4098,5081,93184
5737664,335,1,4,102,102,3740,12213,19920,4105,5077,93286
5760092,336,1,0,397,397,3740,12272,20001,4116,5077,93683
5765072,337,1,4,100,100,3744,12278,20015,4122,5073,93783
5770010,338,1,4,100,100,3748,12285,20029,4129,5069,93883
5779158,339,1,0,228,228,3748,12320,20069,4138,5069,94111
5785280,340,1,0,138,138,3748,12358,20087,4145,5069,94249
5794490,341,1,0,217,217,3748,12376,20118,4155,5069,94466
5802949,342,1,0,229,229,3748,12415,20158,4164,5069,94695
5808207,343,1,0,138,138,3748,12434,20176,4171,5069,94833
5813672,344,1,0,141,141,3748,12462,20195,4179,5069,94974
5818956,345,1,0,139,139,3748,12485,20214,4187,5069,95113
5824120,346,1,0,132,132,3748,12488,20229,4194,5069,95245
5829139,347,1,0,122,122,3748,12502,20247,4202,5069,95367
5833843,348,1,3,102,102,3751,12505,20261,4209,5066,95469
5844657,349,1,67,261,261,3818,12558,20294,4217,4999,95730
5853295,350,1,0,228,228,3818,12579,20327,4226,4999,95958
5870767,351,1,0,364,364,3818,12614,20393,4235,4999,96322
5878296,352,1,0,221,221,3818,12637,20433,4244,4999,96543
5888787,353,1,9,225,225,3827,12671,20464,4252,4990,96768
5894948,354,1,14,177,177,3841,12680,20494,4260,4976,96945
5900488,355,1,0,169,169,3841,12689,20521,4266,4976,97114
5905147,356,1,0,133,133,3841,12710,20539,4274,4976,97247
5910629,357,1,1,135,135,3842,12737,20555,4283,4975,97382
5915897,358,1,0,130,130,3842,12751,20571,4291,4975,97512
5921705,359,1,4,179,179,3846,12756,20605,4300,4971,97691
5930118,360,1,1,258,258,3847,12782,20640,4309,4970,97949
5936857,361,1,0,181,181,3847,12800,20658,4317,4970,98130
5942728,362,1,6,173,173,3853,12803,20695,4326,4964,98303
5949740,363,1,0,225,225,3853,12822,20735,4335,4964,98528
5956084,364,1,0,210,210,3853,12832,20773,4344,4964,98738
5963987,365,1,0,210,210,3853,12852,20807,4353,4964,98948
5997540,366,2,14,824,824,3867,12941,21121,4364,4950,99772
6045604,367,2,5,555,555,3872,13000,21319,4371,4945,100327
6103635,368,2,0,577,577,3872,13076,21516,4394,4945,100904
6231448,369,2,240,1530,1530,4112,13558,21984,4415,4705,102434
6263643,370,2,60,745,745,4172,13858,22187,4424,4645,103179
6294708,371,2,0,744,744,4172,14154,22394,4433,4645,103923
6326426,372,2,0,745,745,4172,14424,22599,4442,4645,104668
6358224,373,2,0,716,716,4172,14629,22798,4450,4645,105384
6361397,374,2,0,86,86,4172,14641,22818,4457,4645,105470
6363494,375,2,0,50,50,4172,14642,22825,4464,4645,105520
6366181,376,2,0,72,72,4172,14646,22834,4471,4645,105592
6370369,377,2,0,132,132,4172,14666,22860,4478,4645,105724
6375020,378,2,0,157,157,4172,14693,22906,4486,4645,105881
6382152,379,2,0,175,175,4172,14723,22938,4495,4645,106056
6412732,380,2,100,633,633,4272,14781,23133,4503,4545,106689
6421374,381,2,15,259,259,4287,14804,23187,4512,4530,106948
6453644,382,2,24,727,727,4311,14885,23370,4520,4506,107675
6523165,383,2,2,1291,1291,4313,15172,23892,4531,4504,108966
6592578,384,2,2,1297,1297,4315,15450,24499,4542,4502,110263
6645442,385,2,96,1044,1044,4411,15616,24919,4553,4406,111307
6700446,386,2,0,1046,1046,4411,15803,25364,4564,4406,112353
6758319,387,2,2,1056,1056,4413,15986,25843,4574,4404,113409
6810101,388,2,0,948,948,4413,16130,26194,4583,4404,114357
6861864,389,2,0,924,924,4413,16263,26536,4592,4404,115281
6918336,390,2,2,972,972,4415,16464,26942,4602,4402,116253
6974429,391,2,0,985,985,4415,16637,27335,4612,4402,117238
7030217,392,2,0,961,961,4415,16804,27728,4622,4402,118199
7103442,393,2,10,718,718,4425,16816,28006,4734,4392,118917
7145950,394,2,22,784,784,4447,16942,28296,4744,4370,119701
7188793,395,2,7,797,797,4454,17089,28599,4754,4363,120498
7232572,396,2,0,797,797,4454,17240,28903,4764,4363,121295
7281909,397,2,77,893,893,4531,17500,29172,4774,4286,122188
7345349,398,2,4,1184,1184,4535,17911,29549,4785,4282,123372
7351633,399,2,0,180,180,4535,17945,29591,4792,4282,123552
7356389,400,2,0,95,95,4535,17953,29617,4799,4282,123647
7362557,401,2,0,162,162,4535,17968,29655,4806,4282,123809
7369814,402,2,11,143,143,4546,18005,29687,4814,4271,123952
7379837,403,2,0,215,215,4546,18054,29732,4821,4271,124167
7394895,404,2,0,339,339,4546,18152,29828,4828,4271,124506
7409009,405,2,2,339,339,4548,18265,29927,4835,4269,124845
7415850,406,2,0,142,142,4548,18283,29977,4842,4269,124987
7421507,407,2,0,148,148,4548,18301,30013,4850,4269,125135
7568252,408,2,0,1460,1460,4548,18383,30243,4971,4269,126595
7724638,409,2,0,1551,1551,4548,18505,30449,5089,4269,128146
7870051,410,2,0,1407,1407,4548,18650,30688,5214,4269,129553
7875608,411,2,0,154,154,4548,18673,30712,5221,4269,129707
7881255,412,2,0,136,136,4548,18684,30733,5228,4269,129843
7886531,413,2,0,137,137,4548,18698,30753,5235,4269,129980
7894138,414,2,0,125,125,4548,18727,30773,5242,4269,130105
7898868,415,2,0,132,132,4548,18739,30799,5249,4269,130237
7910697,416,2,0,261,261,4548,18807,30848,5256,4269,130498
7922747,417,2,0,261,261,4548,18888,30899,5264,4269,130759
7928208,418,2,0,108,108,4548,18894,30928,5271,4269,130867
7933841,419,2,2,120,120,4550,18905,30945,5278,4267,130987
7938312,420,2,0,122,122,4550,18916,30962,5285,4267,131109
7947171,421,2,0,182,182,4550,18953,30990,5291,4267,131291
8083825,422,2,0,1298,1298,4550,19143,31240,5374,4267,132589
8147347,423,2,0,687,687,4550,19221,31360,5419,4267,133276
8293864,424,2,0,1383,1383,4550,19359,31587,5552,4267,134659
8302154,425,2,0,206,206,4550,19396,31618,5562,4267,134865
8307377,426,2,0,133,133,4550,19405,31640,5568,4267,134998
8311723,427,2,2,79,79,4552,19419,31651,5574,4265,135077
8321947,428,2,0,177,177,4552,19444,31686,5580,4265,135254
8343511,429,2,0,388,388,4552,19538,31746,5590,4265,135642
8363087,430,2,0,338,338,4552,19610,31811,5599,4265,135980
8387553,431,2,0,411,411,4552,19722,31871,5608,4265,136391
8406462,432,2,0,319,319,4552,19769,31933,5617,4265,136710
8429817,433,2,0,384,384,4552,19833,32015,5626,4265,137094
8456868,434,2,9,472,472,4561,19917,32137,5637,4256,137566
8474460,435,2,0,314,314,4561,19972,32208,5645,4256,137880
8536572,436,2,0,760,760,4561,20158,32438,5652,4256,138640
8560237,437,2,0,304,304,4561,20211,32498,5661,4256,138944
8602674,438,2,0,533,533,4561,20352,32603,5672,4256,139477
8626898,439,2,0,304,304,4561,20394,32668,5681,4256,139781
8900458,440,2,0,1870,1870,4561,20499,32914,5827,4256,141651
9044119,441,2,1,1030,1030,4562,20623,33092,5879,4255,142681
9362821,442,2,1,1960,1960,4563,20770,33375,6017,4254,144641
9660281,443,2,0,1822,1822,4563,20995,33660,6165,4254,146463
9949526,444,2,0,1817,1817,4563,21209,33947,6310,4254,148280
10209697,445,2,0,1740,1740,4563,21435,34258,6414,4254,150020
10222622,446,2,0,181,181,4563,21441,34293,6420,4254,150201
10247709,447,2,0,335,335,4563,21502,34359,6430,4254,150536
10282640,448,2,0,420,420,4563,21585,34455,6441,4254,150956
10304670,449,2,0,289,289,4563,21616,34531,6450,4254,151245
10343036,450,2,0,497,497,4563,21713,34613,6461,4254,151742
10358504,451,2,0,186,186,4563,21753,34647,6469,4254,151928
10386215,452,2,0,388,388,4563,21847,34705,6478,4254,152316
10398064,453,2,4,141,141,4567,21856,34731,6486,4250,152457
10447229,454,2,25,579,579,4592,21978,34882,6497,4225,153036
10471585,455,2,0,340,340,4592,22015,34946,6505,4225,153376
10514735,456,2,0,509,509,4592,22094,35058,6517,4225,153885
10575913,457,2,0,677,677,4592,22270,35299,6524,4225,154562
10608400,458,2,0,346,346,4592,22317,35370,6536,4225,154908
10622556,459,2,0,181,181,4592,22343,35405,6544,4225,155089
10644411,460,2,0,243,243,4592,22360,35468,6552,4225,155332
10689565,461,2,0,533,533,4592,22462,35594,6563,4225,155865
10713301,462,2,1,313,313,4593,22510,35663,6571,4224,156178
10729856,463,2,0,180,180,4593,22517,35697,6577,4224,156358
11028296,464,2,4,1736,1736,4597,22758,36018,6673,4220,158094
11196814,465,2,0,1128,1128,4597,22900,36220,6733,4220,159222
11353198,466,2,0,1030,1030,4597,23025,36406,6781,4220,160252
11695112,467,2,0,1960,1960,4597,23180,36719,6909,4220,162212
12021812,468,2,0,1822,1822,4597,23390,37004,7054,4220,164034
12322841,469,2,0,1817,1817,4597,23605,37290,7200,4220,165851
12608298,470,2,0,1740,1740,4597,23838,37602,7302,4220,167591
12653682,471,2,1,505,505,4598,23938,37724,7316,4219,168096
12700287,472,2,0,507,507,4598,24038,37844,7330,4219,168603
12726479,473,2,0,291,291,4598,24062,37919,7338,4219,168894
12742795,474,2,1,186,186,4599,24102,37954,7347,4218,169080
12746569,475,2,0,57,57,4599,24121,37958,7353,4218,169137
12756410,476,2,0,144,144,4599,24141,37987,7360,4218,169281
12760627,477,2,0,75,75,4599,24145,37996,7367,4218,169356
12764608,478,2,0,54,54,4599,24151,38000,7373,4218,169410
12769187,479,2,11,67,67,4610,24155,38013,7379,4207,169477
12804274,480,2,1,401,401,4611,24220,38090,7390,4206,169878
12814861,481,2,0,174,174,4611,24238,38116,7398,4206,170052
12823873,482,2,2,130,130,4613,24265,38134,7406,4204,170182
12833182,483,2,0,136,136,4613,24299,38152,7414,4204,170318
12842915,484,2,2,130,130,4615,24327,38170,7422,4202,170448
12856710,485,2,6,206,206,4621,24348,38209,7429,4196,170654
12892755,486,2,1,363,363,4622,24405,38283,7438,4195,171017
12901021,487,2,0,128,128,4622,24419,38301,7445,4195,171145
12911737,488,2,0,158,158,4622,24424,38332,7452,4195,171303
12928855,489,2,25,268,268,4647,24438,38375,7460,4170,171571
12943132,490,2,0,210,210,4647,24459,38415,7470,4170,171781
13052002,491,3,11,1176,1176,4658,24832,38812,7481,4159,172957
13119005,492,3,0,745,745,4658,25133,39028,7490,4159,173702
13186566,493,3,0,745,745,4658,25441,39239,7497,4159,174447
13206375,494,3,53,282,282,4711,25475,39315,7506,4106,174729
13265465,495,3,7,638,638,4718,25548,39513,7516,4099,175367
13282192,496,3,0,256,256,4718,25570,39565,7525,4099,175623
13348632,497,3,1,732,732,4719,25657,39752,7533,4098,176355
13483747,498,3,0,1297,1297,4719,25980,40318,7545,4098,177652
13623329,499,3,0,1297,1297,4719,26233,40961,7553,4098,178949
13724310,500,3,1,961,961,4720,26397,41354,7562,4097,179910
13824297,501,3,0,971,971,4720,26579,41785,7572,4097,180881
13946857,502,3,1,1184,1184,4721,26970,42167,7584,4096,182065
13982225,503,3,10,214,214,4731,26970,42216,7592,4086,182279
14052920,504,3,0,763,763,4731,27158,42482,7601,4086,183042
14123430,505,3,0,763,763,4731,27350,42744,7611,4086,183805
14202828,506,3,1,764,764,4732,27564,43008,7620,4085,184569
14525964,507,3,0,1736,1736,4732,27801,43336,7711,4085,186305
14592523,508,3,0,677,677,4732,27977,43577,7720,4085,186982
14661347,509,3,1,678,678,4733,28169,43824,7728,4084,187660
14665781,510,3,0,49,49,4733,28171,43828,7736,4084,187709
14670958,511,3,0,76,76,4733,28178,43835,7742,4084,187785
14683820,512,3,12,167,167,4745,28183,43872,7749,4072,187952
14964902,513,4,98,1267,1267,4843,28441,44419,7786,3974,189219
15498395,514,4,636,2341,2341,5479,29370,45029,7918,3338,191560
15567536,515,4,0,747,747,5479,29581,45259,7928,3338,192307
15684686,516,4,0,1176,1176,5479,29956,45651,7941,3338,193483
15895340,517,4,78,1334,1334,5557,30402,45987,7990,3260,194817
15989616,518,4,11,981,981,5568,30521,46381,8002,3249,195798
16100459,519,4,0,1056,1056,5568,30650,46920,8013,3249,196854
16218055,520,4,13,721,721,5581,30663,47195,8138,3236,197575
16323692,521,4,0,972,972,5581,30837,47625,8149,3236,198547
16351072,522,4,2,339,339,5583,30887,47729,8155,3234,198886
16363614,523,4,1,175,175,5584,30909,47755,8163,3233,199061
16432669,524,4,1,761,761,5585,30988,47991,8175,3232,199822
16491685,525,4,2,675,675,5587,31061,48203,8183,3230,200497
16495724,526,4,0,51,51,5587,31074,48207,8190,3230,200548
16626851,527,5,0,1176,1176,5587,31388,48696,8200,3230,201724
16766593,528,5,0,1176,1176,5587,31718,49149,8211,3230,202900
16769749,529,5,0,43,43,5587,31718,49151,8218,3230,202943
16834895,530,5,3,639,639,5590,31795,49356,8227,3227,203582
16897475,531,5,0,639,639,5590,31883,49558,8236,3227,204221
16968854,532,5,2,734,734,5592,31977,49758,8246,3225,204955
17038908,533,5,0,734,734,5592,32082,49957,8255,3225,205689
17054910,534,5,0,201,201,5592,32111,50003,8262,3225,205890
17079937,535,5,0,261,261,5592,32152,50059,8269,3225,206151
17117931,536,5,1,382,382,5593,32212,50144,8280,3224,206533
17124726,537,5,10,83,83,5603,32218,50159,8287,3214,206616
17134190,538,6,0,97,97,5603,32238,50185,8294,3214,206713
17147732,539,6,19,137,137,5622,32247,50221,8304,3195,206850
17219673,540,7,0,745,745,5622,32531,50464,8312,3195,207595
17222985,541,7,0,43,43,5622,32531,50466,8319,3195,207638
17259949,542,7,40,340,340,5662,32546,50559,8329,3155,207978
17302210,543,7,0,360,360,5662,32618,50633,8339,3155,208338
17348918,544,7,0,467,467,5662,32712,50727,8350,3155,208805
17389113,545,7,0,360,360,5662,32784,50801,8361,3155,209165
17422699,546,8,40,340,340,5702,32799,50893,8370,3115,209505
17443032,547,9,1,279,279,5703,32825,50965,8378,3114,209784
17613190,548,10,26,1586,1586,5729,32917,51725,8391,3088,211370
17732424,549,10,0,1182,1182,5729,33296,52141,8406,3088,212552
17745805,550,10,0,146,146,5729,33314,52178,8413,3088,212698
17902294,551,11,4,746,746,5733,33326,52473,8554,3084,213444
17909510,552,11,0,77,77,5733,33330,52484,8562,3084,213521
17913357,553,11,0,51,51,5733,33343,52488,8569,3084,213572
18079425,554,12,1,746,746,5734,33355,52783,8707,3083,214318
18099629,555,12,0,240,240,5734,33424,52835,8715,3083,214558
18399128,556,13,156,1825,1825,5890,34120,53254,8813,2927,216383
18410218,557,14,0,161,161,5890,34140,53290,8820,2927,216544
18413916,558,15,1,49,49,5891,34142,53294,8828,2926,216593
18421968,559,16,0,124,124,5891,34162,53310,8835,2926,216717
18430068,560,17,1,96,96,5892,34189,53317,8845,2925,216813
18614101,561,18,0,741,741,5892,34200,53604,8987,2925,217554
18620694,562,19,2,74,74,5894,34207,53613,8994,2923,217628
18641031,563,19,5,243,243,5899,34244,53658,9002,2918,217871
18661390,564,19,5,243,243,5904,34288,53705,9011,2913,218114
18853347,565,19,0,741,741,5904,34299,53992,9153,2913,218855
18861786,566,20,0,95,95,5904,34302,54018,9159,2913,218950
18865835,567,20,1,49,49,5905,34304,54022,9166,2912,218999
18871233,568,21,1,76,76,5906,34308,54035,9174,2911,219075
18878354,569,23,22,95,95,5928,34323,54061,9181,2889,219170
19017552,570,24,0,1179,1179,5928,34523,54665,9193,2889,220349
19031309,571,25,23,163,163,5951,34534,54716,9200,2866,220512
19066435,572,25,92,409,409,6043,34596,54860,9210,2774,220921
19476916,573,26,112,2130,2130,6155,35475,55436,9313,2662,223051
19479946,574,26,5,48,48,6160,35476,55442,9320,2657,223099
19825369,575,29,7,1472,1472,6167,35681,55641,9487,2650,224571
19865826,576,29,1,397,397,6168,35743,55717,9498,2649,224968
19874520,577,30,0,124,124,6168,35763,55733,9506,2649,225092
19880315,578,30,10,87,87,6178,35771,55756,9513,2639,225179
20049982,579,31,0,1289,1289,6178,35977,56437,9525,2639,226468
20730726,580,34,2,1983,1983,6180,36238,56810,9698,2637,228451
20736697,581,34,1,87,87,6181,36245,56823,9705,2636,228538
20741987,582,35,6,82,82,6187,36248,56844,9712,2630,228620
21088170,583,36,0,1443,1443,6187,36438,57040,9871,2630,230063
21154136,584,36,4,266,266,6191,36464,57116,9879,2626,230329
21164415,585,37,18,166,166,6209,36468,57168,9886,2608,230495
21233322,586,37,4,288,288,6213,36494,57254,9894,2604,230783
21243892,587,38,18,166,166,6231,36498,57306,9900,2586,230949
21278710,588,38,4,375,375,6235,36516,57408,9909,2582,231324
21307198,589,39,0,285,285,6235,36520,57505,9917,2582,231609
21331423,590,39,7,319,319,6242,36589,57574,9926,2575,231928
21341759,591,40,2,137,137,6244,36592,57611,9934,2573,232065
21523124,592,42,0,1289,1289,6244,36798,58292,9945,2573,233354
21536355,593,44,0,153,153,6244,36800,58341,9953,2573,233507
21542092,594,47,8,88,88,6252,36802,58368,9960,2565,233595
21555340,595,47,2,128,128,6254,36813,58394,9968,2563,233723
21567890,596,48,0,128,128,6254,36824,58420,9975,2563,233851
21745143,597,50,1,1586,1586,6255,36916,59149,9988,2562,235437
21829911,598,51,0,724,724,6255,36964,59425,9999,2562,236161
22550938,599,51,0,1983,1983,6255,37231,59824,10169,2562,238144
22642299,600,53,1,793,793,6256,37375,60114,10179,2561,238937
22782834,601,54,0,1184,1184,6256,37775,60481,10193,2561,240121
22922469,602,57,0,726,726,6256,37787,60768,10315,2561,240847
23560997,603,63,129,2446,2446,6385,38768,61411,10485,2432,243293
23630745,604,69,0,705,705,6385,38930,61608,10492,2432,243998
23789494,605,69,2,1297,1297,6387,39164,62254,10507,2430,245295
23897916,606,78,0,922,922,6387,39269,62603,10517,2430,246217
23971034,607,81,0,727,727,6387,39388,62825,10525,2430,246944
24119943,608,85,0,721,721,6387,39401,63105,10662,2430,247665
24348031,609,129,0,216,216,6387,39441,63156,10670,2430,247881
24461394,610,132,0,779,779,6387,39541,63396,10682,2430,248660
24549835,611,136,0,847,847,6387,39641,63727,10693,2430,249507
25216383,612,137,2,1320,1320,6389,39830,63970,10809,2428,250827
25843652,613,156,0,1291,1291,6389,40006,64223,10921,2428,252118
26792431,614,167,0,1830,1830,6389,40233,64651,11046,2428,253948
27728138,615,176,3,1830,1830,6392,40455,65077,11166,2425,255778
28159676,616,195,0,238,238,6392,40509,65139,11174,2425,256016
28265954,617,234,0,555,555,6392,40568,65337,11181,2425,256571
28944489,618,245,14,2046,2046,6406,41352,65946,11285,2411,258617
32388773,619,272,30,1267,1267,6436,41613,66501,11359,2381,259884
33214822,620,355,351,2716,2716,6787,42807,67216,11543,2030,262600
36723342,621,359,2,1267,1267,6789,43079,67771,11615,2028,263867
36777197,622,379,1,597,597,6790,43124,67930,11625,2027,264464
38216890,623,589,1,1267,1267,6791,43389,68481,11706,2026,265731
40935401,624,800,0,1267,1267,6791,43651,69040,11778,2026,266998
43181284,625,1294,0,172,172,6791,43651,69081,11785,2026,267170
