CurrentTotalRuntime,TestNo,TestRuntimeOriginal,KilledByTest,AnalyzedByTest,CoveredByTest,TotalKilled,TotalFailure,TotalException,TotalTimeout,LiveMutants,TotalAnalyzed
83,1,1,2,2,2,2,2,0,0,1288,2
232,2,1,1,2,2,3,4,0,0,1287,4
1995,3,1,14,34,34,17,14,4,0,1273,38
3405,4,1,0,33,33,17,21,8,0,1273,71
4300,5,1,0,22,22,17,23,12,0,1273,93
5944,6,1,3,34,34,20,25,17,0,1270,127
6613,7,1,1,19,19,21,27,20,0,1269,146
6704,8,1,1,2,2,22,29,20,0,1268,148
7808,9,1,1,25,25,23,31,24,0,1267,173
8300,10,1,1,11,11,24,35,24,0,1266,184
10384,11,1,12,46,46,36,46,29,0,1254,230
12624,12,1,0,45,45,36,54,34,0,1254,275
13200,13,1,0,13,13,36,56,35,0,1254,288
13303,14,1,1,3,3,37,59,35,0,1253,291
13407,15,1,1,2,2,38,61,35,0,1252,293
14371,16,1,4,25,25,42,66,39,0,1248,318
15284,17,1,0,24,24,42,69,43,0,1248,342
16508,18,1,4,29,29,46,75,47,0,1244,371
18648,19,1,4,42,42,50,78,52,0,1240,413
18741,20,1,1,3,3,51,81,52,0,1239,416
20298,21,1,0,33,33,51,83,56,0,1239,449
20496,22,1,1,4,4,52,85,56,0,1238,453
20663,23,1,1,3,3,53,87,56,0,1237,456
20772,24,1,1,2,2,54,89,56,0,1236,458
21499,25,1,1,15,15,55,89,57,0,1235,473
24426,26,1,5,53,53,60,100,62,0,1230,526
25664,27,1,0,28,28,60,100,66,0,1230,554
27998,28,1,0,42,42,60,103,71,0,1230,596
30488,29,1,2,47,47,62,105,77,0,1228,643
32972,30,1,2,43,43,64,107,82,0,1226,686
34772,31,1,0,38,38,64,107,89,0,1226,724
37805,32,1,0,52,52,64,115,94,0,1226,776
38891,33,1,0,19,19,64,117,95,0,1226,795
41224,34,1,5,44,44,69,127,99,0,1221,839
42625,35,1,2,32,32,71,130,103,0,1219,871
44661,36,1,1,42,42,72,131,108,0,1218,913
46677,37,1,1,42,42,73,132,113,0,1217,955
48903,38,1,1,42,42,74,135,118,0,1216,997
49432,39,1,5,11,11,79,146,118,0,1211,1008
52411,40,1,0,49,49,79,148,123,0,1211,1057
55632,41,1,2,55,55,81,159,128,0,1209,1112
59736,42,1,2,63,63,83,172,133,0,1207,1175
66836,43,1,9,95,95,92,205,139,0,1198,1270
66976,44,1,1,2,2,93,207,139,0,1197,1272
69153,45,1,1,32,32,94,212,143,0,1196,1304
71007,46,1,3,32,32,97,212,150,0,1193,1336
72668,47,1,0,30,30,97,215,154,0,1193,1366
75735,48,1,0,46,46,97,217,160,0,1193,1412
75861,49,1,1,2,2,98,219,160,0,1192,1414
76106,50,1,1,4,4,99,221,160,0,1191,1418
78157,51,1,17,28,28,116,239,162,0,1174,1446
78723,52,1,0,9,9,116,241,162,0,1174,1455
79322,53,1,0,12,12,116,242,164,0,1174,1467
80988,54,1,1,10,10,117,246,164,1,1173,1477
81404,55,1,0,12,12,117,247,164,1,1173,1489
81520,56,1,1,3,3,118,249,164,1,1172,1492
83450,57,1,29,44,44,147,277,168,1,1143,1536
85210,58,1,7,37,37,154,286,169,1,1136,1573
85860,59,1,2,16,16,156,289,170,1,1134,1589
87545,60,1,0,36,36,156,297,172,1,1134,1625
90010,61,1,5,49,49,161,309,175,1,1129,1674
90637,62,1,0,15,15,161,312,176,1,1129,1689
92692,63,1,6,41,41,167,325,178,1,1123,1730
93944,64,1,1,25,25,168,327,179,1,1122,1755
95999,65,1,1,39,39,169,338,181,1,1121,1794
97220,66,1,14,24,24,183,357,181,1,1107,1818
108225,67,1,104,231,231,287,385,256,3,1003,2049
117801,68,1,29,172,172,316,453,260,5,974,2221
128636,69,1,0,231,231,316,481,335,7,974,2452
140488,70,1,8,175,175,324,556,339,9,966,2627
152060,71,1,20,209,209,344,584,396,11,946,2836
173343,72,1,37,371,371,381,655,487,14,909,3207
199054,73,1,90,481,481,471,738,627,16,819,3688
222332,74,1,24,394,394,495,782,732,18,795,4082
248282,75,1,2,393,393,497,826,838,21,793,4475
267752,76,1,1,388,388,498,870,942,23,792,4863
297377,77,1,8,429,429,506,919,1054,26,784,5292
314139,78,1,27,306,306,533,941,1168,29,757,5598
351341,79,1,72,547,547,605,1022,1315,33,685,6145
369981,80,1,1,357,357,606,1068,1437,36,684,6502
382615,81,1,2,251,251,608,1101,1524,38,682,6753
399920,82,1,0,306,306,608,1123,1642,41,682,7059
411582,83,1,2,250,250,610,1147,1729,44,680,7309
422178,84,1,0,248,248,610,1167,1815,46,680,7557
438792,85,1,1,352,352,611,1205,1914,48,679,7909
453814,86,1,0,289,289,611,1227,2026,51,679,8198
465432,87,1,2,209,209,613,1255,2081,53,677,8407
465547,88,1,2,3,3,615,1258,2081,53,675,8410
465782,89,1,1,4,4,616,1260,2081,53,674,8414
465897,90,1,1,2,2,617,1262,2081,53,673,8416
466569,91,1,0,9,9,617,1262,2082,53,673,8425
467223,92,1,0,13,13,617,1264,2083,53,673,8438
468764,93,1,4,27,27,621,1271,2084,53,669,8465
470662,94,1,2,26,26,623,1272,2085,54,667,8491
471376,95,1,0,13,13,623,1274,2085,54,667,8504
471496,96,1,1,2,2,624,1276,2085,54,666,8506
472307,97,1,1,14,14,625,1280,2085,54,665,8520
474304,98,1,3,26,26,628,1289,2085,54,662,8546
475950,99,1,1,28,28,629,1299,2086,54,661,8574
476007,100,1,0,1,1,629,1300,2086,54,661,8575
476060,101,2,0,1,1,629,1300,2086,54,661,8576
476288,102,2,0,5,5,629,1305,2086,54,661,8581
479308,103,2,2,46,46,631,1317,2090,54,659,8627
480809,104,2,1,30,30,632,1319,2094,54,658,8657
482705,105,2,4,31,31,636,1336,2094,54,654,8688
484993,106,2,2,37,37,638,1341,2098,54,652,8725
489215,107,2,0,68,68,638,1356,2104,55,652,8793
490280,108,2,0,30,30,638,1358,2108,55,652,8823
491172,109,2,2,18,18,640,1360,2109,55,650,8841
493392,110,2,3,47,47,643,1373,2111,55,647,8888
494578,111,2,1,25,25,644,1375,2112,55,646,8913
496935,112,2,2,49,49,646,1387,2115,55,644,8962
512578,113,2,3,302,302,649,1407,2118,58,641,9264
524000,114,2,1,251,251,650,1439,2205,60,640,9515
544508,115,2,6,355,355,656,1477,2306,62,634,9870
564543,116,2,0,340,340,656,1522,2427,65,634,10210
599112,117,2,20,475,475,676,1576,2559,68,614,10685
650008,118,2,18,615,615,694,1668,2715,73,596,11300
666228,119,2,14,361,361,708,1722,2828,75,582,11661
678664,120,2,2,270,270,710,1756,2899,77,580,11931
687703,121,2,0,179,179,710,1761,2956,79,580,12110
711689,122,2,2,389,389,712,1806,3058,81,578,12499
736523,123,2,1,414,414,713,1860,3175,85,577,12913
736687,124,2,1,5,5,714,1865,3175,85,576,12918
736726,125,3,0,1,1,714,1865,3175,85,576,12919
738565,126,3,3,38,38,717,1886,3177,85,573,12957
739679,127,3,3,32,32,720,1886,3184,85,570,12989
740184,128,3,3,13,13,723,1899,3184,85,567,13002
741592,129,3,0,31,31,723,1901,3185,85,567,13033
751183,130,3,0,231,231,723,1930,3259,87,567,13264
781913,131,3,11,517,517,734,2004,3406,90,556,13781
806180,132,3,10,381,381,744,2045,3514,93,546,14162
824235,133,3,5,368,368,749,2085,3620,96,541,14530
842620,134,3,32,377,377,781,2134,3739,98,509,14907
844052,135,3,0,27,27,781,2141,3740,98,509,14934
844704,136,4,0,18,18,781,2141,3744,98,509,14952
845122,137,4,0,9,9,781,2143,3744,98,509,14961
866613,138,4,1,387,387,782,2206,3845,100,508,15348
879393,139,4,0,193,193,782,2300,3849,102,508,15541
881670,140,4,2,38,38,784,2312,3850,102,506,15579
883698,141,5,1,32,32,785,2313,3854,102,505,15611
886936,142,5,1,42,42,786,2316,3859,103,504,15653
888003,143,5,1,31,31,787,2319,3862,103,503,15684
890668,144,6,0,60,60,787,2331,3867,103,503,15744
892472,145,6,0,42,42,787,2333,3873,103,503,15786
910410,146,6,0,419,419,787,2404,3997,105,503,16205
914407,147,7,0,79,79,787,2413,4003,105,503,16284
948913,148,7,0,485,485,787,2503,4110,107,503,16769
949932,149,8,0,18,18,787,2505,4111,107,503,16787
979963,150,8,2,433,433,789,2558,4220,111,501,17220
981343,151,9,0,35,35,789,2560,4226,111,501,17255
982758,152,20,8,32,32,797,2574,4226,111,493,17287
982888,153,45,0,3,3,797,2576,4226,111,493,17290
982973,154,48,1,3,3,798,2579,4226,111,492,17293
983191,155,49,1,5,5,799,2581,4226,111,491,17298
983623,156,50,0,10,10,799,2583,4226,111,491,17308
985063,157,50,2,39,39,801,2589,4234,111,489,17347
985203,158,50,1,3,3,802,2591,4234,111,488,17350
985340,159,52,1,3,3,803,2593,4234,111,487,17353
986692,160,52,0,31,31,803,2596,4238,111,487,17384
987572,161,52,0,19,19,803,2598,4239,111,487,17403
989669,162,55,1,39,39,804,2609,4241,111,486,17442
1007971,163,55,0,353,353,804,2647,4342,113,486,17795
1008390,164,56,0,9,9,804,2647,4343,113,486,17804
1008892,165,58,0,11,11,804,2647,4344,113,486,17815
1008892,166,65,0,0,0,804,2647,4344,113,486,17815
